Text,Sentiment,Ticker
am third quarter operational cash flow neg 16 million vs year ago third quarter of negative 68 million 52 million improvement,1,AGO
a quiet carl icahn equals bullish nfx shorts should be paranoid on every close as they will get acquired think aapl msft amzn fb,1,NFX
a quiet carl icahn equals bullish nfx shorts should be paranoid on every close as they will get acquired think aapl msft amzn fb,1,AAPL
a quiet carl icahn equals bullish nfx shorts should be paranoid on every close as they will get acquired think aapl msft amzn fb,1,MSFT
a quiet carl icahn equals bullish nfx shorts should be paranoid on every close as they will get acquired think aapl msft amzn fb,1,AMZN
a quiet carl icahn equals bullish nfx shorts should be paranoid on every close as they will get acquired think aapl msft amzn fb,1,FB
i am an aapl bull but cannot break this trend line in obv,-1,AM
i am an aapl bull but cannot break this trend line in obv,-1,AN
i am an aapl bull but cannot break this trend line in obv,-1,AAPL
i am an aapl bull but cannot break this trend line in obv,-1,TREND
i am an aapl bull but cannot break this trend line in obv,-1,LINE
phantom7 ive been calling positive 4 ever since the start of this thing 3.75 should be a given kcg,1,BEEN
phantom7 ive been calling positive 4 ever since the start of this thing 3.75 should be a given kcg,1,EVER
phantom7 ive been calling positive 4 ever since the start of this thing 3.75 should be a given kcg,1,KCG
nx on watch list above small flag on volume of 26 percent of ave full day so good volume,1,NX
nx on watch list above small flag on volume of 26 percent of ave full day so good volume,1,FULL
nx on watch list above small flag on volume of 26 percent of ave full day so good volume,1,SO
nx on watch list above small flag on volume of 26 percent of ave full day so good volume,1,GOOD
goog poised to clear this next resistance buy add area watch action volume closely here,1,GOOG
gdp on watch list slightly over line and 50 day ema light volume of 5 percent ave full day,1,LINE
gdp on watch list slightly over line and 50 day ema light volume of 5 percent ave full day,1,FULL
took some profits off ddd will add if breaks 60 on volume,1,SOME
took some profits off ddd will add if breaks 60 on volume,1,DDD
took some profits off ddd will add if breaks 60 on volume,1,IF
chk to what im looking at to small risk position calls only scalp to maybe a swing xe watch,1,CHK
chk to what im looking at to small risk position calls only scalp to maybe a swing xe watch,1,IM
chk to what im looking at to small risk position calls only scalp to maybe a swing xe watch,1,AT
onty if the holders would just hold out or raise their ask here this could really pop going to climb slowly regardless,1,ONTY
onty if the holders would just hold out or raise their ask here this could really pop going to climb slowly regardless,1,IF
onty if the holders would just hold out or raise their ask here this could really pop going to climb slowly regardless,1,OUT
eog pxd oas,1,EOG
eog pxd oas,1,PXD
eog pxd oas,1,OAS
aap moving down with volume couldnt cope with the descending trend line trend is still down perhaps 460 is not impossible after all,-1,AAP
aap moving down with volume couldnt cope with the descending trend line trend is still down perhaps 460 is not impossible after all,-1,TREND
aap moving down with volume couldnt cope with the descending trend line trend is still down perhaps 460 is not impossible after all,-1,LINE
aap moving down with volume couldnt cope with the descending trend line trend is still down perhaps 460 is not impossible after all,-1,TREND
aap moving down with volume couldnt cope with the descending trend line trend is still down perhaps 460 is not impossible after all,-1,ALL
aap 50 expontential moving average continue to work as aap is making lower highs in the maco sense,-1,AAP
aap 50 expontential moving average continue to work as aap is making lower highs in the maco sense,-1,AAP
went short spy yesterday should have picked aap instead still think market needs to move down a bit then resume move to the upside,-1,AAP
went short spy yesterday should have picked aap instead still think market needs to move down a bit then resume move to the upside,-1,BIT
aap people be realistic market undecided what to do with apple earnings will lift that cloud if good we might eay see a reversal,-1,AAP
aap people be realistic market undecided what to do with apple earnings will lift that cloud if good we might eay see a reversal,-1,DO
aap people be realistic market undecided what to do with apple earnings will lift that cloud if good we might eay see a reversal,-1,IF
aap people be realistic market undecided what to do with apple earnings will lift that cloud if good we might eay see a reversal,-1,GOOD
will watch the close carefully then decide whether to ong or shot aap below 530 shot,-1,AAP
jcp keep an eye on this triangle big short int 34 percent reports feb 27 cup and handle at dt ong,1,JCP
jcp keep an eye on this triangle big short int 34 percent reports feb 27 cup and handle at dt ong,1,AN
jcp keep an eye on this triangle big short int 34 percent reports feb 27 cup and handle at dt ong,1,BIG
jcp keep an eye on this triangle big short int 34 percent reports feb 27 cup and handle at dt ong,1,INT
jcp keep an eye on this triangle big short int 34 percent reports feb 27 cup and handle at dt ong,1,AT
sold a little goog first time in a while,1,GOOG
sold a little goog first time in a while,1,TIME
nice cup with handle breakout on mca,1,NICE
nice cup with handle breakout on mca,1,MCA
faf new highs,1,FAF
spy giving aap the finger we dont care about you anymore laugh,-1,AAP
spy giving aap the finger we dont care about you anymore laugh,-1,CARE
the smith and corona doing ok amzn,1,AMZN
va to ong 43.07 trailing stop 58.98 from 11 stops of 54.53 52.45 48.05 47.32 46.71 41.32 and 39.57,1,VA
amzn alert update a last minute push tried to shake out puts were hanging on for now,-1,AMZN
amzn alert update a last minute push tried to shake out puts were hanging on for now,-1,PUSH
amzn alert update a last minute push tried to shake out puts were hanging on for now,-1,OUT
amzn alert update a last minute push tried to shake out puts were hanging on for now,-1,NOW
aap volume higher today than monday keep that in mind,1,AAP
aap volume higher today than monday keep that in mind,1,MIND
the key is not to panic here aap is in the domain of twitchy day traders on robots now but long term should hold up on fundamentals,1,KEY
the key is not to panic here aap is in the domain of twitchy day traders on robots now but long term should hold up on fundamentals,1,AAP
the key is not to panic here aap is in the domain of twitchy day traders on robots now but long term should hold up on fundamentals,1,NOW
the key is not to panic here aap is in the domain of twitchy day traders on robots now but long term should hold up on fundamentals,1,LONG
nvda 4 hour to love to see the volume explode,1,NVDA
vng to take a hard look at goog ftc settlement over patents ftc making goog play nice with vng makes sense,1,LOOK
vng to take a hard look at goog ftc settlement over patents ftc making goog play nice with vng makes sense,1,AT
vng to take a hard look at goog ftc settlement over patents ftc making goog play nice with vng makes sense,1,GOOG
vng to take a hard look at goog ftc settlement over patents ftc making goog play nice with vng makes sense,1,GOOG
vng to take a hard look at goog ftc settlement over patents ftc making goog play nice with vng makes sense,1,PLAY
vng to take a hard look at goog ftc settlement over patents ftc making goog play nice with vng makes sense,1,NICE
some worried i had gone oco with my 737.71 up call for goog now at door step of nearly 40 move,1,SOME
some worried i had gone oco with my 737.71 up call for goog now at door step of nearly 40 move,1,CALL
some worried i had gone oco with my 737.71 up call for goog now at door step of nearly 40 move,1,GOOG
some worried i had gone oco with my 737.71 up call for goog now at door step of nearly 40 move,1,NOW
some worried i had gone oco with my 737.71 up call for goog now at door step of nearly 40 move,1,AT
some worried i had gone oco with my 737.71 up call for goog now at door step of nearly 40 move,1,DOOR
goog is getting fueled by aaps reversal,1,GOOG
why make a bby offer now when he can shave 4 more off offer price bid went from 24 to 26 to just 20 in a matter of months,-1,MAKE
why make a bby offer now when he can shave 4 more off offer price bid went from 24 to 26 to just 20 in a matter of months,-1,BBY
why make a bby offer now when he can shave 4 more off offer price bid went from 24 to 26 to just 20 in a matter of months,-1,NOW
why make a bby offer now when he can shave 4 more off offer price bid went from 24 to 26 to just 20 in a matter of months,-1,HE
why make a bby offer now when he can shave 4 more off offer price bid went from 24 to 26 to just 20 in a matter of months,-1,MORE
why make a bby offer now when he can shave 4 more off offer price bid went from 24 to 26 to just 20 in a matter of months,-1,BID
nvda to to answer your question entry add was the red candle at today ove flags,1,NVDA
nvda to to answer your question entry add was the red candle at today ove flags,1,AT
aap 950 lot bid in the feb 580 call at 9.50 might push the stock up or create support 26 delta option,1,AAP
aap 950 lot bid in the feb 580 call at 9.50 might push the stock up or create support 26 delta option,1,BID
aap 950 lot bid in the feb 580 call at 9.50 might push the stock up or create support 26 delta option,1,CALL
aap 950 lot bid in the feb 580 call at 9.50 might push the stock up or create support 26 delta option,1,AT
aap 950 lot bid in the feb 580 call at 9.50 might push the stock up or create support 26 delta option,1,PUSH
